new_idx,new_file,new_instance_id,source_buffer,source_local_idx,old_file,old_instance_id,instance_type,time_window_type,global_value
2961,solomon_dataset_2961_C_wide_1777582045.txt,solomon_dataset_2961_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1937,solomon_dataset_1937_C_wide_1777490079.txt,solomon_dataset_1937_C_wide_1777490079,C,wide,715.5479778235576
2962,solomon_dataset_2962_C_narrow_1777582045.txt,solomon_dataset_2962_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1938,solomon_dataset_1938_C_narrow_1777490079.txt,solomon_dataset_1938_C_narrow_1777490079,C,narrow,844.9172103083754
2963,solomon_dataset_2963_C_narrow_1777582045.txt,solomon_dataset_2963_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1939,solomon_dataset_1939_C_narrow_1777490079.txt,solomon_dataset_1939_C_narrow_1777490079,C,narrow,517.6546121465519
2964,solomon_dataset_2964_C_narrow_1777582045.txt,solomon_dataset_2964_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1940,solomon_dataset_1940_C_narrow_1777490079.txt,solomon_dataset_1940_C_narrow_1777490079,C,narrow,587.3056705872524
2965,solomon_dataset_2965_C_wide_1777582045.txt,solomon_dataset_2965_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1941,solomon_dataset_1941_C_wide_1777490079.txt,solomon_dataset_1941_C_wide_1777490079,C,wide,656.450406367699
2966,solomon_dataset_2966_C_narrow_1777582045.txt,solomon_dataset_2966_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1942,solomon_dataset_1942_C_narrow_1777490079.txt,solomon_dataset_1942_C_narrow_1777490079,C,narrow,877.7167536189988
2967,solomon_dataset_2967_R_narrow_1777582045.txt,solomon_dataset_2967_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1943,solomon_dataset_1943_R_narrow_1777490079.txt,solomon_dataset_1943_R_narrow_1777490079,R,narrow,1171.4407800862703
2968,solomon_dataset_2968_C_wide_1777582045.txt,solomon_dataset_2968_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1944,solomon_dataset_1944_C_wide_1777490079.txt,solomon_dataset_1944_C_wide_1777490079,C,wide,659.4117652572511
2969,solomon_dataset_2969_RC_wide_1777582045.txt,solomon_dataset_2969_RC_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1945,solomon_dataset_1945_RC_wide_1777490079.txt,solomon_dataset_1945_RC_wide_1777490079,RC,wide,773.9857143268996
2970,solomon_dataset_2970_C_wide_1777582045.txt,solomon_dataset_2970_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1946,solomon_dataset_1946_C_wide_1777490079.txt,solomon_dataset_1946_C_wide_1777490079,C,wide,799.220535795281
2971,solomon_dataset_2971_RC_narrow_1777582045.txt,solomon_dataset_2971_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1947,solomon_dataset_1947_RC_narrow_1777490079.txt,solomon_dataset_1947_RC_narrow_1777490079,RC,narrow,1123.38069807883
2972,solomon_dataset_2972_C_narrow_1777582045.txt,solomon_dataset_2972_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1948,solomon_dataset_1948_C_narrow_1777490079.txt,solomon_dataset_1948_C_narrow_1777490079,C,narrow,930.080113405671
2973,solomon_dataset_2973_C_narrow_1777582045.txt,solomon_dataset_2973_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1949,solomon_dataset_1949_C_narrow_1777490079.txt,solomon_dataset_1949_C_narrow_1777490079,C,narrow,742.4840274923906
2974,solomon_dataset_2974_C_wide_1777582045.txt,solomon_dataset_2974_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1950,solomon_dataset_1950_C_wide_1777490079.txt,solomon_dataset_1950_C_wide_1777490079,C,wide,560.7851923566872
2975,solomon_dataset_2975_C_narrow_1777582045.txt,solomon_dataset_2975_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1951,solomon_dataset_1951_C_narrow_1777490079.txt,solomon_dataset_1951_C_narrow_1777490079,C,narrow,665.9630262577119
2976,solomon_dataset_2976_RC_wide_1777582045.txt,solomon_dataset_2976_RC_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1952,solomon_dataset_1952_RC_wide_1777490079.txt,solomon_dataset_1952_RC_wide_1777490079,RC,wide,890.9244868952553
2977,solomon_dataset_2977_C_narrow_1777582045.txt,solomon_dataset_2977_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1953,solomon_dataset_1953_C_narrow_1777490079.txt,solomon_dataset_1953_C_narrow_1777490079,C,narrow,713.5561766246286
2978,solomon_dataset_2978_C_narrow_1777582045.txt,solomon_dataset_2978_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1954,solomon_dataset_1954_C_narrow_1777490079.txt,solomon_dataset_1954_C_narrow_1777490079,C,narrow,724.5800206062434
2979,solomon_dataset_2979_R_narrow_1777582045.txt,solomon_dataset_2979_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1955,solomon_dataset_1955_R_narrow_1777490079.txt,solomon_dataset_1955_R_narrow_1777490079,R,narrow,1409.9334164959669
2980,solomon_dataset_2980_C_wide_1777582045.txt,solomon_dataset_2980_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1956,solomon_dataset_1956_C_wide_1777490079.txt,solomon_dataset_1956_C_wide_1777490079,C,wide,634.1459790009098
2981,solomon_dataset_2981_C_wide_1777582045.txt,solomon_dataset_2981_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1957,solomon_dataset_1957_C_wide_1777490079.txt,solomon_dataset_1957_C_wide_1777490079,C,wide,558.2806773552879
2982,solomon_dataset_2982_C_narrow_1777582045.txt,solomon_dataset_2982_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1958,solomon_dataset_1958_C_narrow_1777490079.txt,solomon_dataset_1958_C_narrow_1777490079,C,narrow,679.890948847499
2983,solomon_dataset_2983_C_wide_1777582045.txt,solomon_dataset_2983_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1959,solomon_dataset_1959_C_wide_1777490079.txt,solomon_dataset_1959_C_wide_1777490079,C,wide,493.56134213004856
2984,solomon_dataset_2984_C_narrow_1777582045.txt,solomon_dataset_2984_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1960,solomon_dataset_1960_C_narrow_1777490079.txt,solomon_dataset_1960_C_narrow_1777490079,C,narrow,1176.2294489031485
2985,solomon_dataset_2985_C_narrow_1777582045.txt,solomon_dataset_2985_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1961,solomon_dataset_1961_C_narrow_1777490079.txt,solomon_dataset_1961_C_narrow_1777490079,C,narrow,980.5526939228997
2986,solomon_dataset_2986_C_narrow_1777582045.txt,solomon_dataset_2986_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1962,solomon_dataset_1962_C_narrow_1777490079.txt,solomon_dataset_1962_C_narrow_1777490079,C,narrow,864.2708132013382
2987,solomon_dataset_2987_C_wide_1777582045.txt,solomon_dataset_2987_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1963,solomon_dataset_1963_C_wide_1777490079.txt,solomon_dataset_1963_C_wide_1777490079,C,wide,554.7514833282096
2988,solomon_dataset_2988_C_narrow_1777582045.txt,solomon_dataset_2988_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1964,solomon_dataset_1964_C_narrow_1777490079.txt,solomon_dataset_1964_C_narrow_1777490079,C,narrow,578.1779016935315
2989,solomon_dataset_2989_C_narrow_1777582045.txt,solomon_dataset_2989_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1965,solomon_dataset_1965_C_narrow_1777490079.txt,solomon_dataset_1965_C_narrow_1777490079,C,narrow,1209.391327604774
2990,solomon_dataset_2990_C_narrow_1777582045.txt,solomon_dataset_2990_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1966,solomon_dataset_1966_C_narrow_1777490079.txt,solomon_dataset_1966_C_narrow_1777490079,C,narrow,853.271619211466
2991,solomon_dataset_2991_RC_wide_1777582045.txt,solomon_dataset_2991_RC_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1967,solomon_dataset_1967_RC_wide_1777490079.txt,solomon_dataset_1967_RC_wide_1777490079,RC,wide,1019.144123565458
2992,solomon_dataset_2992_C_wide_1777582045.txt,solomon_dataset_2992_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1968,solomon_dataset_1968_C_wide_1777490079.txt,solomon_dataset_1968_C_wide_1777490079,C,wide,571.9324224460901
2993,solomon_dataset_2993_C_wide_1777582045.txt,solomon_dataset_2993_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1969,solomon_dataset_1969_C_wide_1777490079.txt,solomon_dataset_1969_C_wide_1777490079,C,wide,538.4929664217948
2994,solomon_dataset_2994_RC_narrow_1777582045.txt,solomon_dataset_2994_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1970,solomon_dataset_1970_RC_narrow_1777490079.txt,solomon_dataset_1970_RC_narrow_1777490079,RC,narrow,987.4115358258114
2995,solomon_dataset_2995_C_narrow_1777582045.txt,solomon_dataset_2995_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1971,solomon_dataset_1971_C_narrow_1777490079.txt,solomon_dataset_1971_C_narrow_1777490079,C,narrow,879.1008948870633
2996,solomon_dataset_2996_R_narrow_1777582045.txt,solomon_dataset_2996_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1972,solomon_dataset_1972_R_narrow_1777490079.txt,solomon_dataset_1972_R_narrow_1777490079,R,narrow,1512.3755389305643
2997,solomon_dataset_2997_R_wide_1777582045.txt,solomon_dataset_2997_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1973,solomon_dataset_1973_R_wide_1777490079.txt,solomon_dataset_1973_R_wide_1777490079,R,wide,1145.0403988473324
2998,solomon_dataset_2998_C_wide_1777582045.txt,solomon_dataset_2998_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1974,solomon_dataset_1974_C_wide_1777490079.txt,solomon_dataset_1974_C_wide_1777490079,C,wide,690.9794835578541
2999,solomon_dataset_2999_C_wide_1777582045.txt,solomon_dataset_2999_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1975,solomon_dataset_1975_C_wide_1777490079.txt,solomon_dataset_1975_C_wide_1777490079,C,wide,643.8941056461053
3000,solomon_dataset_3000_C_wide_1777582045.txt,solomon_dataset_3000_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1976,solomon_dataset_1976_C_wide_1777490079.txt,solomon_dataset_1976_C_wide_1777490079,C,wide,313.81808856660723
3001,solomon_dataset_3001_R_narrow_1777582045.txt,solomon_dataset_3001_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1977,solomon_dataset_1977_R_narrow_1777490079.txt,solomon_dataset_1977_R_narrow_1777490079,R,narrow,1539.9761436773626
3002,solomon_dataset_3002_C_wide_1777582045.txt,solomon_dataset_3002_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1978,solomon_dataset_1978_C_wide_1777490079.txt,solomon_dataset_1978_C_wide_1777490079,C,wide,528.7521605099818
3003,solomon_dataset_3003_R_wide_1777582045.txt,solomon_dataset_3003_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1979,solomon_dataset_1979_R_wide_1777490079.txt,solomon_dataset_1979_R_wide_1777490079,R,wide,986.4950051365007
3004,solomon_dataset_3004_C_narrow_1777582045.txt,solomon_dataset_3004_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1980,solomon_dataset_1980_C_narrow_1777490079.txt,solomon_dataset_1980_C_narrow_1777490079,C,narrow,631.2338912354808
3005,solomon_dataset_3005_C_wide_1777582045.txt,solomon_dataset_3005_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1981,solomon_dataset_1981_C_wide_1777490079.txt,solomon_dataset_1981_C_wide_1777490079,C,wide,375.659702059162
3006,solomon_dataset_3006_C_wide_1777582045.txt,solomon_dataset_3006_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1982,solomon_dataset_1982_C_wide_1777490079.txt,solomon_dataset_1982_C_wide_1777490079,C,wide,867.0283798000542
3007,solomon_dataset_3007_C_wide_1777582045.txt,solomon_dataset_3007_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1983,solomon_dataset_1983_C_wide_1777490079.txt,solomon_dataset_1983_C_wide_1777490079,C,wide,736.2728076115617
3008,solomon_dataset_3008_C_wide_1777582045.txt,solomon_dataset_3008_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1984,solomon_dataset_1984_C_wide_1777490079.txt,solomon_dataset_1984_C_wide_1777490079,C,wide,569.2277473329667
3009,solomon_dataset_3009_C_wide_1777582045.txt,solomon_dataset_3009_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1985,solomon_dataset_1985_C_wide_1777490079.txt,solomon_dataset_1985_C_wide_1777490079,C,wide,395.50580296593563
3010,solomon_dataset_3010_R_narrow_1777582045.txt,solomon_dataset_3010_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1986,solomon_dataset_1986_R_narrow_1777490079.txt,solomon_dataset_1986_R_narrow_1777490079,R,narrow,1210.4746232881369
3011,solomon_dataset_3011_C_wide_1777582045.txt,solomon_dataset_3011_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1987,solomon_dataset_1987_C_wide_1777490079.txt,solomon_dataset_1987_C_wide_1777490079,C,wide,486.21041641735263
3012,solomon_dataset_3012_C_narrow_1777582045.txt,solomon_dataset_3012_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1988,solomon_dataset_1988_C_narrow_1777490079.txt,solomon_dataset_1988_C_narrow_1777490079,C,narrow,872.011832784543
3013,solomon_dataset_3013_RC_narrow_1777582045.txt,solomon_dataset_3013_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1989,solomon_dataset_1989_RC_narrow_1777490079.txt,solomon_dataset_1989_RC_narrow_1777490079,RC,narrow,995.4428781648072
3014,solomon_dataset_3014_C_wide_1777582045.txt,solomon_dataset_3014_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1990,solomon_dataset_1990_C_wide_1777490079.txt,solomon_dataset_1990_C_wide_1777490079,C,wide,793.8656518985094
3015,solomon_dataset_3015_R_narrow_1777582045.txt,solomon_dataset_3015_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1991,solomon_dataset_1991_R_narrow_1777490079.txt,solomon_dataset_1991_R_narrow_1777490079,R,narrow,1281.2264694739536
3016,solomon_dataset_3016_C_wide_1777582045.txt,solomon_dataset_3016_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1992,solomon_dataset_1992_C_wide_1777490079.txt,solomon_dataset_1992_C_wide_1777490079,C,wide,378.85695921419335
3017,solomon_dataset_3017_RC_narrow_1777582045.txt,solomon_dataset_3017_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1993,solomon_dataset_1993_RC_narrow_1777490079.txt,solomon_dataset_1993_RC_narrow_1777490079,RC,narrow,1157.726402653722
3018,solomon_dataset_3018_C_narrow_1777582045.txt,solomon_dataset_3018_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1994,solomon_dataset_1994_C_narrow_1777490079.txt,solomon_dataset_1994_C_narrow_1777490079,C,narrow,687.6589924708702
3019,solomon_dataset_3019_C_wide_1777582045.txt,solomon_dataset_3019_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1995,solomon_dataset_1995_C_wide_1777490079.txt,solomon_dataset_1995_C_wide_1777490079,C,wide,684.495766190008
3020,solomon_dataset_3020_C_narrow_1777582045.txt,solomon_dataset_3020_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1996,solomon_dataset_1996_C_narrow_1777490079.txt,solomon_dataset_1996_C_narrow_1777490079,C,narrow,660.1661416952654
3021,solomon_dataset_3021_C_wide_1777582045.txt,solomon_dataset_3021_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1997,solomon_dataset_1997_C_wide_1777490079.txt,solomon_dataset_1997_C_wide_1777490079,C,wide,502.23868483808224
3022,solomon_dataset_3022_RC_narrow_1777582045.txt,solomon_dataset_3022_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1998,solomon_dataset_1998_RC_narrow_1777490079.txt,solomon_dataset_1998_RC_narrow_1777490079,RC,narrow,1287.3019124430564
3023,solomon_dataset_3023_C_narrow_1777582045.txt,solomon_dataset_3023_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,1999,solomon_dataset_1999_C_narrow_1777490079.txt,solomon_dataset_1999_C_narrow_1777490079,C,narrow,684.1458823857623
3024,solomon_dataset_3024_C_wide_1777582045.txt,solomon_dataset_3024_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2000,solomon_dataset_2000_C_wide_1777490079.txt,solomon_dataset_2000_C_wide_1777490079,C,wide,432.92094437886954
3025,solomon_dataset_3025_C_narrow_1777582045.txt,solomon_dataset_3025_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2001,solomon_dataset_2001_C_narrow_1777490079.txt,solomon_dataset_2001_C_narrow_1777490079,C,narrow,899.4969377966838
3026,solomon_dataset_3026_C_wide_1777582045.txt,solomon_dataset_3026_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2002,solomon_dataset_2002_C_wide_1777490079.txt,solomon_dataset_2002_C_wide_1777490079,C,wide,411.0470767750167
3027,solomon_dataset_3027_C_wide_1777582045.txt,solomon_dataset_3027_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2003,solomon_dataset_2003_C_wide_1777490079.txt,solomon_dataset_2003_C_wide_1777490079,C,wide,414.3818297984441
3028,solomon_dataset_3028_C_narrow_1777582045.txt,solomon_dataset_3028_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2004,solomon_dataset_2004_C_narrow_1777490079.txt,solomon_dataset_2004_C_narrow_1777490079,C,narrow,737.680387195832
3029,solomon_dataset_3029_C_narrow_1777582045.txt,solomon_dataset_3029_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2005,solomon_dataset_2005_C_narrow_1777490079.txt,solomon_dataset_2005_C_narrow_1777490079,C,narrow,779.7307173901688
3030,solomon_dataset_3030_C_narrow_1777582045.txt,solomon_dataset_3030_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2006,solomon_dataset_2006_C_narrow_1777490079.txt,solomon_dataset_2006_C_narrow_1777490079,C,narrow,733.3422422215073
3031,solomon_dataset_3031_C_narrow_1777582045.txt,solomon_dataset_3031_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2007,solomon_dataset_2007_C_narrow_1777490079.txt,solomon_dataset_2007_C_narrow_1777490079,C,narrow,736.7555224950206
3032,solomon_dataset_3032_C_narrow_1777582045.txt,solomon_dataset_3032_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2008,solomon_dataset_2008_C_narrow_1777490079.txt,solomon_dataset_2008_C_narrow_1777490079,C,narrow,845.0254765077214
3033,solomon_dataset_3033_C_narrow_1777582045.txt,solomon_dataset_3033_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2009,solomon_dataset_2009_C_narrow_1777490079.txt,solomon_dataset_2009_C_narrow_1777490079,C,narrow,561.0439254727027
3034,solomon_dataset_3034_R_wide_1777582045.txt,solomon_dataset_3034_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2010,solomon_dataset_2010_R_wide_1777490079.txt,solomon_dataset_2010_R_wide_1777490079,R,wide,1039.9487086759536
3035,solomon_dataset_3035_RC_narrow_1777582045.txt,solomon_dataset_3035_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,2011,solomon_dataset_2011_RC_narrow_1777490079.txt,solomon_dataset_2011_RC_narrow_1777490079,RC,narrow,1234.4797535981797
